20C,Time,Celsius(C),Humidity(%rh),Dew Point(C),Serial Number
1,2025-09-12 10:07:38,21.5,54.0,11.8,065064626
41,2025-09-12 13:27:38,21.0,55.5,11.8
42,2025-09-12 13:32:38,21.0,55.5,11.8
43,2025-09-12 13:37:38,21.5,55.5,12.2
44,2025-09-12 13:42:38,21.5,55.0,12.1
45,2025-09-12 13:47:38,21.5,55.0,12.1
46,2025-09-12 13:52:38,21.0,55.5,11.8
47,2025-09-12 13:57:38,21.0,56.0,11.9
48,2025-09-12 14:02:38,21.0,56.5,12.0
49,2025-09-12 14:07:38,21.5,55.5,12.2
50,2025-09-12 14:12:38,21.5,55.0,12.1
51,2025-09-12 14:17:38,21.0,55.5,11.8
52,2025-09-12 14:22:38,21.0,56.5,12.0
53,2025-09-12 14:27:38,20.5,57.5,11.8
54,2025-09-12 14:32:38,21.0,57.5,12.3
55,2025-09-12 14:37:38,21.0,57.0,12.2
56,2025-09-12 14:42:38,21.5,56.0,12.4
57,2025-09-12 14:47:38,21.0,56.5,12.0
58,2025-09-12 14:52:38,20.5,57.0,11.7
59,2025-09-12 14:57:38,20.0,58.5,11.6
60,2025-09-12 15:02:38,20.0,59.5,11.9
61,2025-09-12 15:07:38,20.5,59.5,12.3
62,2025-09-12 15:12:38,21.0,58.0,12.4
63,2025-09-12 15:17:38,21.0,57.5,12.3
64,2025-09-12 15:22:38,21.0,57.5,12.3
65,2025-09-12 15:27:38,20.5,58.0,12.0
66,2025-09-12 15:32:38,20.0,60.0,12.0
67,2025-09-12 15:37:38,20.0,61.5,12.4
68,2025-09-12 15:42:38,20.0,61.0,12.3
69,2025-09-12 15:47:38,20.5,59.5,12.3
70,2025-09-12 15:52:38,21.0,58.5,12.6
71,2025-09-12 15:57:38,20.5,58.0,12.0
72,2025-09-12 16:02:38,20.0,58.5,11.6
73,2025-09-12 16:07:38,20.0,60.5,12.1
74,2025-09-12 16:12:38,20.0,61.5,12.4
75,2025-09-12 16:17:38,20.0,61.0,12.3
76,2025-09-12 16:22:38,21.0,59.5,12.8
77,2025-09-12 16:27:38,21.0,58.5,12.6
78,2025-09-12 16:32:38,20.5,58.0,12.0
79,2025-09-12 16:37:38,20.0,58.5,11.6
80,2025-09-12 16:42:38,20.0,61.0,12.3
81,2025-09-12 16:47:38,19.5,62.5,12.2
82,2025-09-12 16:52:38,20.0,62.0,12.5
83,2025-09-12 16:57:38,20.5,60.0,12.5
84,2025-09-12 17:02:38,21.0,59.0,12.7
85,2025-09-12 17:07:38,20.5,58.5,12.1
86,2025-09-12 17:12:38,20.0,59.0,11.7
87,2025-09-12 17:17:38,19.5,61.0,11.8
88,2025-09-12 17:22:38,19.5,62.0,12.0
89,2025-09-12 17:27:38,20.0,61.0,12.3
90,2025-09-12 17:32:38,20.5,59.5,12.3
91,2025-09-12 17:37:38,20.5,58.0,12.0
92,2025-09-12 17:42:38,20.5,57.5,11.8
93,2025-09-12 17:47:38,20.0,59.0,11.7
94,2025-09-12 17:52:38,19.5,61.5,11.9
95,2025-09-12 17:57:38,19.5,61.5,11.9
96,2025-09-12 18:02:38,20.0,60.5,12.1
97,2025-09-12 18:07:38,21.0,59.0,12.7
98,2025-09-12 18:12:38,21.0,58.0,12.4
99,2025-09-12 18:17:38,20.5,58.5,12.1
100,2025-09-12 18:22:38,20.5,59.0,12.2
101,2025-09-12 18:27:38,20.5,59.5,12.3
102,2025-09-12 18:32:38,21.0,58.0,12.4
103,2025-09-12 18:37:38,21.0,57.0,12.2
104,2025-09-12 18:42:38,21.0,57.0,12.2
105,2025-09-12 18:47:38,20.5,57.5,11.8
106,2025-09-12 18:52:38,20.5,58.0,12.0
107,2025-09-12 18:57:38,20.5,58.0,12.0
108,2025-09-12 19:02:38,21.0,57.0,12.2
109,2025-09-12 19:07:38,21.0,56.5,12.0
110,2025-09-12 19:12:38,21.0,57.0,12.2
111,2025-09-12 19:17:38,20.5,58.0,12.0
112,2025-09-12 19:22:38,20.0,58.5,11.6
113,2025-09-12 19:27:38,20.5,58.0,12.0
114,2025-09-12 19:32:38,21.0,57.0,12.2
115,2025-09-12 19:37:38,21.0,56.5,12.0
116,2025-09-12 19:42:38,21.0,57.0,12.2
117,2025-09-12 19:47:38,20.5,58.0,12.0
118,2025-09-12 19:52:38,20.5,58.0,12.0
119,2025-09-12 19:57:38,21.0,57.5,12.3
120,2025-09-12 20:02:38,21.5,57.0,12.6
121,2025-09-12 20:07:38,21.0,57.0,12.2
122,2025-09-12 20:12:38,21.0,57.5,12.3
123,2025-09-12 20:17:38,21.0,58.0,12.4
124,2025-09-12 20:22:38,21.0,57.5,12.3
125,2025-09-12 20:27:38,21.5,57.0,12.6
126,2025-09-12 20:32:38,21.5,56.5,12.5
127,2025-09-12 20:37:38,21.0,57.5,12.3
128,2025-09-12 20:42:38,21.0,58.0,12.4
129,2025-09-12 20:47:38,21.0,57.5,12.3
130,2025-09-12 20:52:38,21.5,57.0,12.6
131,2025-09-12 20:57:38,21.5,57.0,12.6
132,2025-09-12 21:02:38,21.0,57.0,12.2
133,2025-09-12 21:07:38,21.0,57.5,12.3
134,2025-09-12 21:12:38,21.0,58.0,12.4
135,2025-09-12 21:17:38,21.0,57.0,12.2
136,2025-09-12 21:22:38,21.5,57.0,12.6
137,2025-09-12 21:27:38,21.0,57.0,12.2
138,2025-09-12 21:32:38,21.0,57.5,12.3
139,2025-09-12 21:37:38,21.0,57.5,12.3
140,2025-09-12 21:42:38,21.0,57.5,12.3
141,2025-09-12 21:47:38,21.0,57.0,12.2
142,2025-09-12 21:52:38,21.5,57.0,12.6
143,2025-09-12 21:57:38,21.0,57.0,12.2
144,2025-09-12 22:02:38,21.0,57.0,12.2
145,2025-09-12 22:07:38,21.0,57.5,12.3
146,2025-09-12 22:12:38,21.0,57.5,12.3
147,2025-09-12 22:17:38,21.0,57.5,12.3
148,2025-09-12 22:22:38,21.5,57.0,12.6
149,2025-09-12 22:27:38,21.5,57.0,12.6
150,2025-09-12 22:32:38,21.5,57.0,12.6
151,2025-09-12 22:37:38,21.0,57.0,12.2
152,2025-09-12 22:42:38,21.0,57.0,12.2
153,2025-09-12 22:47:38,21.0,57.5,12.3
154,2025-09-12 22:52:38,21.0,57.5,12.3
155,2025-09-12 22:57:38,21.5,57.0,12.6
156,2025-09-12 23:02:38,21.5,57.0,12.6
157,2025-09-12 23:07:38,21.0,57.0,12.2
158,2025-09-12 23:12:38,21.0,57.0,12.2
159,2025-09-12 23:17:38,21.0,57.5,12.3
160,2025-09-12 23:22:38,21.0,57.5,12.3
161,2025-09-12 23:27:38,21.5,57.0,12.6
162,2025-09-12 23:32:38,21.5,57.0,12.6
163,2025-09-12 23:37:38,21.0,57.0,12.2
164,2025-09-12 23:42:38,21.0,57.5,12.3
165,2025-09-12 23:47:38,21.0,57.5,12.3
166,2025-09-12 23:52:38,21.0,57.5,12.3
167,2025-09-12 23:57:38,21.0,57.5,12.3
168,2025-09-13 00:02:38,21.0,57.5,12.3
169,2025-09-13 00:07:38,21.0,57.5,12.3
170,2025-09-13 00:12:38,21.0,57.5,12.3
171,2025-09-13 00:17:38,21.0,57.5,12.3
172,2025-09-13 00:22:38,21.0,58.0,12.4
173,2025-09-13 00:27:38,21.0,57.5,12.3
174,2025-09-13 00:32:38,21.5,57.5,12.8
175,2025-09-13 00:37:38,21.5,57.5,12.8
176,2025-09-13 00:42:38,21.0,57.5,12.3
177,2025-09-13 00:47:38,21.0,57.5,12.3
178,2025-09-13 00:52:38,21.0,58.0,12.4
179,2025-09-13 00:57:38,21.5,57.5,12.8
180,2025-09-13 01:02:38,21.5,57.0,12.6
181,2025-09-13 01:07:38,21.5,57.0,12.6
182,2025-09-13 01:12:38,21.0,57.5,12.3
183,2025-09-13 01:17:38,21.0,57.5,12.3
184,2025-09-13 01:22:38,21.0,58.0,12.4
185,2025-09-13 01:27:38,21.5,57.5,12.8
186,2025-09-13 01:32:38,21.5,57.5,12.8
187,2025-09-13 01:37:38,21.5,57.5,12.8
188,2025-09-13 01:42:38,21.0,58.0,12.4
189,2025-09-13 01:47:38,21.0,58.0,12.4
190,2025-09-13 01:52:38,21.0,58.5,12.6
191,2025-09-13 01:57:38,21.0,58.0,12.4
192,2025-09-13 02:02:38,21.5,57.5,12.8
193,2025-09-13 02:07:38,21.0,58.0,12.4
194,2025-09-13 02:12:38,21.0,58.0,12.4
195,2025-09-13 02:17:38,21.0,58.0,12.4
196,2025-09-13 02:22:38,21.0,58.0,12.4
197,2025-09-13 02:27:38,21.5,58.0,12.9
198,2025-09-13 02:32:38,21.5,57.5,12.8
199,2025-09-13 02:37:38,21.0,58.0,12.4
200,2025-09-13 02:42:38,21.0,58.0,12.4
201,2025-09-13 02:47:38,21.0,58.0,12.4
202,2025-09-13 02:52:38,21.5,57.5,12.8
203,2025-09-13 02:57:38,21.5,57.5,12.8
204,2025-09-13 03:02:38,21.0,58.0,12.4
205,2025-09-13 03:07:38,21.0,58.0,12.4
206,2025-09-13 03:12:38,21.0,58.0,12.4
207,2025-09-13 03:17:38,21.0,58.0,12.4
208,2025-09-13 03:22:38,21.5,57.5,12.8
209,2025-09-13 03:27:38,21.0,58.0,12.4
210,2025-09-13 03:32:38,21.0,58.0,12.4
211,2025-09-13 03:37:38,21.0,58.0,12.4
212,2025-09-13 03:42:38,21.0,58.0,12.4
213,2025-09-13 03:47:38,21.5,57.5,12.8
214,2025-09-13 03:52:38,21.0,57.5,12.3
215,2025-09-13 03:57:38,21.0,57.5,12.3
216,2025-09-13 04:02:38,21.0,58.0,12.4
217,2025-09-13 04:07:38,21.0,58.0,12.4
218,2025-09-13 04:12:38,21.0,57.5,12.3
219,2025-09-13 04:17:38,21.0,57.5,12.3
220,2025-09-13 04:22:38,21.0,57.5,12.3
221,2025-09-13 04:27:38,21.0,57.5,12.3
222,2025-09-13 04:32:38,21.0,58.0,12.4
223,2025-09-13 04:37:38,21.0,57.5,12.3
224,2025-09-13 04:42:38,21.0,57.5,12.3
225,2025-09-13 04:47:38,21.0,57.5,12.3
226,2025-09-13 04:52:38,21.0,57.5,12.3
227,2025-09-13 04:57:38,21.0,58.0,12.4
228,2025-09-13 05:02:38,21.0,57.5,12.3
229,2025-09-13 05:07:38,21.0,57.5,12.3
230,2025-09-13 05:12:38,21.0,57.5,12.3
231,2025-09-13 05:17:38,21.0,57.5,12.3
232,2025-09-13 05:22:38,21.0,58.0,12.4
233,2025-09-13 05:27:38,21.0,58.0,12.4
234,2025-09-13 05:32:38,21.5,57.5,12.8
235,2025-09-13 05:37:38,21.0,57.5,12.3
236,2025-09-13 05:42:38,21.0,57.5,12.3
237,2025-09-13 05:47:38,21.0,57.5,12.3
238,2025-09-13 05:52:38,21.0,57.5,12.3
239,2025-09-13 05:57:38,21.5,57.0,12.6
240,2025-09-13 06:02:38,21.0,57.5,12.3
241,2025-09-13 06:07:38,21.0,57.5,12.3
242,2025-09-13 06:12:38,21.0,58.0,12.4
243,2025-09-13 06:17:38,21.0,58.0,12.4
244,2025-09-13 06:22:38,21.0,57.5,12.3
245,2025-09-13 06:27:38,21.0,57.5,12.3
246,2025-09-13 06:32:38,21.0,58.0,12.4
247,2025-09-13 06:37:38,21.0,58.0,12.4
248,2025-09-13 06:42:38,21.0,57.5,12.3
249,2025-09-13 06:47:38,21.0,57.5,12.3
250,2025-09-13 06:52:38,21.0,57.5,12.3
251,2025-09-13 06:57:38,21.0,58.0,12.4
252,2025-09-13 07:02:38,21.0,58.0,12.4
253,2025-09-13 07:07:38,21.0,58.0,12.4
254,2025-09-13 07:12:38,21.0,57.5,12.3
255,2025-09-13 07:17:38,21.0,57.5,12.3
256,2025-09-13 07:22:38,21.0,58.0,12.4
257,2025-09-13 07:27:38,21.0,58.0,12.4
258,2025-09-13 07:32:38,21.0,57.5,12.3
259,2025-09-13 07:37:38,21.0,57.5,12.3
260,2025-09-13 07:42:38,21.0,58.0,12.4
261,2025-09-13 07:47:38,21.0,58.0,12.4
262,2025-09-13 07:52:38,21.0,58.0,12.4
263,2025-09-13 07:57:38,21.0,58.0,12.4
264,2025-09-13 08:02:38,21.0,58.0,12.4
265,2025-09-13 08:07:38,21.0,58.0,12.4
266,2025-09-13 08:12:38,21.0,58.5,12.6
267,2025-09-13 08:17:38,21.0,58.5,12.6
268,2025-09-13 08:22:38,21.0,58.5,12.6
269,2025-09-13 08:27:38,21.0,58.5,12.6
270,2025-09-13 08:32:38,21.0,58.5,12.6
271,2025-09-13 08:37:38,21.0,58.5,12.6
272,2025-09-13 08:42:38,21.0,59.0,12.7
273,2025-09-13 08:47:38,21.0,58.5,12.6
274,2025-09-13 08:52:38,21.0,58.5,12.6
275,2025-09-13 08:57:38,21.0,58.5,12.6
276,2025-09-13 09:02:38,21.0,58.5,12.6
277,2025-09-13 09:07:38,21.0,59.0,12.7
278,2025-09-13 09:12:38,21.0,59.0,12.7
279,2025-09-13 09:17:38,21.0,58.5,12.6
280,2025-09-13 09:22:38,21.0,58.5,12.6
281,2025-09-13 09:27:38,21.0,58.5,12.6
282,2025-09-13 09:32:38,21.0,58.5,12.6
283,2025-09-13 09:37:38,21.0,59.0,12.7
284,2025-09-13 09:42:38,21.0,59.0,12.7
285,2025-09-13 09:47:38,21.5,58.5,13.0
286,2025-09-13 09:52:38,21.5,58.5,13.0
287,2025-09-13 09:57:38,21.0,58.5,12.6
288,2025-09-13 10:02:38,21.0,58.5,12.6
289,2025-09-13 10:07:38,21.0,58.5,12.6
290,2025-09-13 10:12:38,21.0,59.0,12.7
291,2025-09-13 10:17:38,21.0,58.5,12.6
292,2025-09-13 10:22:38,21.5,58.5,13.0
293,2025-09-13 10:27:38,21.5,58.5,13.0
294,2025-09-13 10:32:38,21.5,58.5,13.0
295,2025-09-13 10:37:38,21.5,58.5,13.0
296,2025-09-13 10:42:38,21.5,59.0,13.2
297,2025-09-13 10:47:38,21.5,59.0,13.2
298,2025-09-13 10:52:38,21.5,58.5,13.0
299,2025-09-13 10:57:38,21.5,58.5,13.0
300,2025-09-13 11:02:38,21.5,58.5,13.0
301,2025-09-13 11:07:38,21.5,58.5,13.0
302,2025-09-13 11:12:38,21.5,58.5,13.0
303,2025-09-13 11:17:38,21.5,58.5,13.0
304,2025-09-13 11:22:38,21.5,58.5,13.0
305,2025-09-13 11:27:38,21.5,58.5,13.0
306,2025-09-13 11:32:38,21.5,58.5,13.0
307,2025-09-13 11:37:38,21.5,58.5,13.0
308,2025-09-13 11:42:38,21.5,58.5,13.0
309,2025-09-13 11:47:38,21.5,58.5,13.0
310,2025-09-13 11:52:38,21.5,58.5,13.0
311,2025-09-13 11:57:38,21.5,58.5,13.0
312,2025-09-13 12:02:38,21.5,58.5,13.0
313,2025-09-13 12:07:38,21.5,58.5,13.0
314,2025-09-13 12:12:38,21.0,58.5,12.6
315,2025-09-13 12:17:38,21.0,58.5,12.6
316,2025-09-13 12:22:38,21.5,58.5,13.0
317,2025-09-13 12:27:38,21.5,58.5,13.0
318,2025-09-13 12:32:38,21.5,58.0,12.9
319,2025-09-13 12:37:38,21.5,58.0,12.9
320,2025-09-13 12:42:38,21.5,58.0,12.9
321,2025-09-13 12:47:38,21.0,58.0,12.4
322,2025-09-13 12:52:38,21.0,58.5,12.6
323,2025-09-13 12:57:38,21.5,58.0,12.9
324,2025-09-13 13:02:38,21.5,58.0,12.9
325,2025-09-13 13:07:38,21.5,57.5,12.8
326,2025-09-13 13:12:38,21.5,57.5,12.8
327,2025-09-13 13:17:38,21.5,57.5,12.8
328,2025-09-13 13:22:38,21.5,57.5,12.8
329,2025-09-13 13:27:38,21.5,57.5,12.8
330,2025-09-13 13:32:38,21.5,57.5,12.8
331,2025-09-13 13:37:38,21.5,57.5,12.8
332,2025-09-13 13:42:38,21.5,57.5,12.8
333,2025-09-13 13:47:38,21.5,57.5,12.8
334,2025-09-13 13:52:38,21.0,58.0,12.4
335,2025-09-13 13:57:38,21.0,58.0,12.4
336,2025-09-13 14:02:38,21.0,58.0,12.4
337,2025-09-13 14:07:38,21.5,57.5,12.8
338,2025-09-13 14:12:38,21.5,57.5,12.8
339,2025-09-13 14:17:38,21.5,57.0,12.6
340,2025-09-13 14:22:38,21.0,57.5,12.3
341,2025-09-13 14:27:38,21.0,58.5,12.6
342,2025-09-13 14:32:38,20.5,59.0,12.2
343,2025-09-13 14:37:38,21.0,59.0,12.7
344,2025-09-13 14:42:38,21.0,58.0,12.4
345,2025-09-13 14:47:38,21.5,57.5,12.8
346,2025-09-13 14:52:38,21.0,57.5,12.3
347,2025-09-13 14:57:38,21.0,57.5,12.3
348,2025-09-13 15:02:38,20.5,58.0,12.0
349,2025-09-13 15:07:38,20.0,59.5,11.9
350,2025-09-13 15:12:38,20.0,60.5,12.1
351,2025-09-13 15:17:38,20.0,60.5,12.1
352,2025-09-13 15:22:38,21.0,59.0,12.7
353,2025-09-13 15:27:38,21.0,58.0,12.4
354,2025-09-13 15:32:38,21.0,57.5,12.3
355,2025-09-13 15:37:38,20.5,57.0,11.7
356,2025-09-13 15:42:38,20.0,57.5,11.4
357,2025-09-13 15:47:38,20.0,60.0,12.0
358,2025-09-13 15:52:38,19.5,62.5,12.2
359,2025-09-13 15:57:38,20.0,62.5,12.6
360,2025-09-13 16:02:38,20.5,60.5,12.6
361,2025-09-13 16:07:38,21.0,59.0,12.7
362,2025-09-13 16:12:38,20.5,58.5,12.1
363,2025-09-13 16:17:38,20.5,58.0,12.0
364,2025-09-13 16:22:38,20.0,57.5,11.4
365,2025-09-13 16:27:38,19.5,59.5,11.4
366,2025-09-13 16:32:38,19.5,63.0,12.3
367,2025-09-13 16:37:38,19.5,63.5,12.4
368,2025-09-13 16:42:38,20.0,62.0,12.5
369,2025-09-13 16:47:38,21.0,60.0,12.9
370,2025-09-13 16:52:38,21.0,58.5,12.6
371,2025-09-13 16:57:38,20.5,58.0,12.0
372,2025-09-13 17:02:38,20.0,57.5,11.4
373,2025-09-13 17:07:38,20.0,58.5,11.6
374,2025-09-13 17:12:38,19.5,62.0,12.0
375,2025-09-13 17:17:38,19.5,63.0,12.3
376,2025-09-13 17:22:38,20.0,62.0,12.5
377,2025-09-13 17:27:38,20.5,60.0,12.5
378,2025-09-13 17:32:38,20.5,59.0,12.2
379,2025-09-13 17:37:38,20.5,58.5,12.1
380,2025-09-13 17:42:38,20.0,58.5,11.6
381,2025-09-13 17:47:38,20.0,58.5,11.6
382,2025-09-13 17:52:38,19.5,61.0,11.8
383,2025-09-13 17:57:38,19.5,62.5,12.2
384,2025-09-13 18:02:38,20.0,62.0,12.5
385,2025-09-13 18:07:38,20.5,59.5,12.3
386,2025-09-13 18:12:38,20.5,58.5,12.1
387,2025-09-13 18:17:38,20.5,58.0,12.0
388,2025-09-13 18:22:38,20.0,57.5,11.4
389,2025-09-13 18:27:38,19.5,58.0,11.0
390,2025-09-13 18:32:38,19.5,61.0,11.8
391,2025-09-13 18:37:38,19.5,62.0,12.0
392,2025-09-13 18:42:38,20.0,61.0,12.3
393,2025-09-13 18:47:38,20.5,59.5,12.3
394,2025-09-13 18:52:38,20.5,58.0,12.0
395,2025-09-13 18:57:38,20.5,58.0,12.0
396,2025-09-13 19:02:38,20.0,57.5,11.4
397,2025-09-13 19:07:38,19.5,58.5,11.2
398,2025-09-13 19:12:38,19.5,60.5,11.7
399,2025-09-13 19:17:38,19.5,61.0,11.8
400,2025-09-13 19:22:38,20.0,60.0,12.0
401,2025-09-13 19:27:38,20.5,58.0,12.0
402,2025-09-13 19:32:38,20.5,57.5,11.8
403,2025-09-13 19:37:38,20.0,57.0,11.2
404,2025-09-13 19:42:38,20.0,57.0,11.2
405,2025-09-13 19:47:38,19.5,60.0,11.5
406,2025-09-13 19:52:38,19.0,61.5,11.4
407,2025-09-13 19:57:38,19.5,61.0,11.8
408,2025-09-13 20:02:38,20.5,59.0,12.2
409,2025-09-13 20:07:38,20.5,57.5,11.8
410,2025-09-13 20:12:38,20.5,57.0,11.7
411,2025-09-13 20:17:38,20.0,57.5,11.4
412,2025-09-13 20:22:38,20.0,58.5,11.6
413,2025-09-13 20:27:38,19.5,59.5,11.4
414,2025-09-13 20:32:38,20.0,59.5,11.9
415,2025-09-13 20:37:38,20.5,58.0,12.0
416,2025-09-13 20:42:38,20.5,57.0,11.7
417,2025-09-13 20:47:38,20.5,56.5,11.6
418,2025-09-13 20:52:38,20.0,56.5,11.1
419,2025-09-13 20:57:38,20.0,58.0,11.5
420,2025-09-13 21:02:38,19.5,59.5,11.4
421,2025-09-13 21:07:38,19.5,60.0,11.5
422,2025-09-13 21:12:38,20.0,58.5,11.6
423,2025-09-13 21:17:38,20.5,57.0,11.7
424,2025-09-13 21:22:38,20.5,57.0,11.7
425,2025-09-13 21:27:38,20.0,57.5,11.4
426,2025-09-13 21:32:38,20.0,58.0,11.5
427,2025-09-13 21:37:38,19.5,59.0,11.3
428,2025-09-13 21:42:38,20.0,58.5,11.6
429,2025-09-13 21:47:38,20.5,57.5,11.8
430,2025-09-13 21:52:38,20.5,56.5,11.6
431,2025-09-13 21:57:38,20.5,57.0,11.7
432,2025-09-13 22:02:38,20.0,57.5,11.4
433,2025-09-13 22:07:38,20.0,58.5,11.6
434,2025-09-13 22:12:38,20.0,58.5,11.6
435,2025-09-13 22:17:38,20.5,57.5,11.8
436,2025-09-13 22:22:38,21.0,56.5,12.0
437,2025-09-13 22:27:38,20.5,56.5,11.6
438,2025-09-13 22:32:38,20.5,57.0,11.7
439,2025-09-13 22:37:38,20.5,57.5,11.8
440,2025-09-13 22:42:38,20.5,57.5,11.8
441,2025-09-13 22:47:38,21.0,56.5,12.0
442,2025-09-13 22:52:38,21.0,56.0,11.9
443,2025-09-13 22:57:38,20.5,56.5,11.6
444,2025-09-13 23:02:38,20.5,57.0,11.7
445,2025-09-13 23:07:38,20.5,57.0,11.7
446,2025-09-13 23:12:38,21.0,56.5,12.0
447,2025-09-13 23:17:38,21.0,56.0,11.9
448,2025-09-13 23:22:38,21.0,56.0,11.9
449,2025-09-13 23:27:38,21.0,56.5,12.0
450,2025-09-13 23:32:38,20.5,57.0,11.7
451,2025-09-13 23:37:38,21.0,56.5,12.0
452,2025-09-13 23:42:38,21.0,56.0,11.9
453,2025-09-13 23:47:38,21.0,56.0,11.9
454,2025-09-13 23:52:38,21.0,56.5,12.0
455,2025-09-13 23:57:38,21.0,56.5,12.0
456,2025-09-14 00:02:38,21.0,56.5,12.0
457,2025-09-14 00:07:38,21.0,56.5,12.0
458,2025-09-14 00:12:38,21.0,56.0,11.9
459,2025-09-14 00:17:38,21.0,56.0,11.9
460,2025-09-14 00:22:38,21.0,56.5,12.0
461,2025-09-14 00:27:38,21.0,56.5,12.0
462,2025-09-14 00:32:38,21.0,57.0,12.2
463,2025-09-14 00:37:38,21.0,56.5,12.0
464,2025-09-14 00:42:38,21.0,56.5,12.0
465,2025-09-14 00:47:38,21.0,56.5,12.0
466,2025-09-14 00:52:38,21.0,56.5,12.0
467,2025-09-14 00:57:38,21.0,56.5,12.0
468,2025-09-14 01:02:38,21.0,56.5,12.0
469,2025-09-14 01:07:38,21.0,56.5,12.0
470,2025-09-14 01:12:38,21.0,56.5,12.0
471,2025-09-14 01:17:38,21.0,56.5,12.0
472,2025-09-14 01:22:38,21.0,56.5,12.0
473,2025-09-14 01:27:38,21.0,56.5,12.0
474,2025-09-14 01:32:38,21.0,56.5,12.0
475,2025-09-14 01:37:38,21.0,56.5,12.0
476,2025-09-14 01:42:38,21.0,56.5,12.0
477,2025-09-14 01:47:38,21.0,56.5,12.0
478,2025-09-14 01:52:38,21.0,56.5,12.0
479,2025-09-14 01:57:38,21.0,56.5,12.0
480,2025-09-14 02:02:38,21.0,56.5,12.0
481,2025-09-14 02:07:38,21.0,56.5,12.0
482,2025-09-14 02:12:38,21.0,56.5,12.0
483,2025-09-14 02:17:38,21.0,56.5,12.0
484,2025-09-14 02:22:38,21.0,56.5,12.0
485,2025-09-14 02:27:38,21.0,56.0,11.9
486,2025-09-14 02:32:38,21.0,56.0,11.9
487,2025-09-14 02:37:38,21.0,56.0,11.9
488,2025-09-14 02:42:38,21.0,56.5,12.0
489,2025-09-14 02:47:38,21.0,56.5,12.0
490,2025-09-14 02:52:38,21.0,56.5,12.0
491,2025-09-14 02:57:38,21.0,56.5,12.0
492,2025-09-14 03:02:38,21.0,56.0,11.9
493,2025-09-14 03:07:38,21.0,56.0,11.9
494,2025-09-14 03:12:38,21.0,56.0,11.9
495,2025-09-14 03:17:38,21.0,56.0,11.9
496,2025-09-14 03:22:38,21.0,56.5,12.0
497,2025-09-14 03:27:38,21.0,56.5,12.0
498,2025-09-14 03:32:38,21.0,56.0,11.9
499,2025-09-14 03:37:38,21.0,56.0,11.9
500,2025-09-14 03:42:38,21.0,56.0,11.9
501,2025-09-14 03:47:38,21.0,56.0,11.9
502,2025-09-14 03:52:38,21.0,56.0,11.9
503,2025-09-14 03:57:38,21.0,56.5,12.0
504,2025-09-14 04:02:38,21.0,56.0,11.9
505,2025-09-14 04:07:38,21.0,56.0,11.9
506,2025-09-14 04:12:38,21.0,56.0,11.9
507,2025-09-14 04:17:38,21.0,56.0,11.9
508,2025-09-14 04:22:38,21.0,56.0,11.9
509,2025-09-14 04:27:38,21.0,56.0,11.9
510,2025-09-14 04:32:38,21.0,56.0,11.9
511,2025-09-14 04:37:38,21.0,56.0,11.9
512,2025-09-14 04:42:38,21.0,56.0,11.9
513,2025-09-14 04:47:38,21.0,56.0,11.9
514,2025-09-14 04:52:38,21.0,56.0,11.9
